lat,lon,name,category
55.7479985,37.6603402,"ОДС № 9 ГБУ ""Жилищник Таганского района""",Офис
55.745657,37.7225366,АО «Российские космические системы»,Офис
55.7676702,37.6319128,Контрольно-счетная палата Московской области,Офис
55.720249,37.6306039,Буки веди,Офис
55.7574515,37.6503624,"ОДС № 20 ГБУ ""Жилищник Басманного района""",Офис
55.7319853,37.682042,Shtaine,Офис
55.7817993,37.6394085,Агентство по распространению зарубежных изданий,Офис
55.8020878,37.6401104,ГУП Моссвет,Офис
55.8020489,37.6411451,"Страховая группа ""Спасские ворота""",Офис
55.7975164,37.6321,Без названия,Офис
55.797906,37.6318692,"Торгметрострой ЗАО ""Томес""",Офис
55.7317276,37.5595055,ООО «ДекоЛайф»,Офис
55.806495,37.6234779,"АО НИИ ""Кулон""",Офис
55.8055604,37.6228051,ECP-Logistic,Офис
55.7862776,37.7088389,Siegenia,Офис
55.7986619,37.6959739,Новейшие технологии связи,Офис
55.7985248,37.6960186,"ООО Управляющая кампания ""Изумрудный Город""",Офис
55.7956173,37.694552,ОДС-5,Офис
55.7953425,37.6976148,"ООО ""ОЛиКС-строй""",Офис
55.7607272,37.6643541,Berloga,Офис
55.7589011,37.6646036,First National Consulting Group,Офис
55.7731985,37.5974021,Архитектурная Мастерская Николая Лызлова,Офис
55.803299,37.5554619,"ООО ""Энвибокс""",Офис
55.7721499,37.650938,Дирекция по ремонту тягового подвижного состава,Офис
55.772292,37.6497306,Трансэнерго,Офис
55.7720335,37.649911,Желдоручёт,Офис
55.8174687,37.6554493,PlayVista,Офис
55.7970592,37.6984355,"ОАО ""Манотомь""",Офис
55.7970085,37.6984975,Манометр сервис,Офис
55.7954353,37.6996636,ГБУ Жилищник. Единая диспетчерская служба,Офис
55.795473,37.6996033,Печатный двор,Офис
55.7958417,37.6983064,Межрайонная инспекция гостехнадзора города Москвы №3,Офис
55.7954897,37.6979513,"Бизнес центр ""На Стромынке""",Офис
55.7954121,37.6977672,Территориальное агентство по развитию предпринимательства по ВАО,Офис
55.7659764,37.662726,Фонд Елены Образцовой,Офис
55.715932,37.646558,ТвоёКино,Офис
55.7316424,37.5604122,Decolife,Офис
55.7875715,37.5862395,Ночлежка,Офис
55.7838061,37.6565882,Универмаг Мск,Офис
55.7581181,37.7333293,Брандтрейд,Офис
55.7786381,37.6518805,СДЭК,Офис
55.7578819,37.6052689,"Фонд ""Небесный мост""",Офис
55.7194599,37.6150979,Центральный банк Российской Федерации,Офис
55.7212526,37.5154405,Посольство Боснии и Герцеговины,Офис
55.721327,37.5153155,Посольство республики Руанда,Офис
55.7880173,37.6622473,Окей полиграфия,Офис
55.7951371,37.5159033,"ОДС № 1 ГБУ ""Жилищник района Сокол""",Офис
55.7836254,37.6303879,Роскосмос,Офис
55.7390787,37.6007379,Oxe Capital,Офис
55.7393958,37.604773,Европейский банк развития,Офис
55.7617202,37.5925434,Мезон,Офис
55.760611,37.592833,Резиденция посла Алжира,Офис
55.752977,37.6646224,Amorim Flooring Rus,Офис
55.7096636,37.6164633,Biomag,Офис
55.777694,37.6490039,NetDolgov.org,Офис
55.7441971,37.627278,Альфавита,Офис
55.822789,37.6198367,MrCable,Офис
55.7859688,37.6604805,Мистер Бош,Офис
55.7654927,37.6641668,Союз маркшейдеров России,Офис
55.7658595,37.6628856,Союз реставраторов России,Офис
55.7668531,37.6544956,Центр медицинской инспекции,Офис
55.7861252,37.6604233,MrArito,Офис
55.8120372,37.636468,Корпорация Ремонтов,Офис
55.7591569,37.635629,Лексгарант,Офис
55.7382307,37.5216258,"Инженерная служба ГБУ ""Жилищник района Дорогомилово""",Офис
55.7135713,37.6062965,ОДС,Офис
55.7311576,37.5838357,Банкрот-консалтинг,Офис
55.7318447,37.5818913,Бюро Экос,Офис
55.7290881,37.5703318,Офисный центр П13,Офис
55.77168,37.6337643,TUI,Офис
55.7700981,37.6361216,Аудит Консалт XXI,Офис
55.7694845,37.6292295,"АО ""АФК ""Черноземье""",Офис
55.8144571,37.6046317,Яндекс Про Центр для водителей,Офис
55.7622672,37.6615462,Gogol-school,Офис
55.7447345,37.4942282,Рустест-М,Офис
55.8174532,37.6131141,"ГБУ ""Озеленение""",Офис
55.8128727,37.5760826,Росреестр,Офис
55.7545785,37.6067698,Моспром,Офис
55.7827948,37.6644018,СДЭК,Офис
55.7364005,37.6198804,Отделение по вопросам миграции ОМВД России по району Якиманка г. Москвы,Офис
55.7790442,37.6335295,Rocketdata,Офис
55.739355,37.614136,Эдас,Офис
55.7441314,37.5417182,Московская юридическая компания,Офис
55.712527,37.686823,Полизнак,Офис
55.7441314,37.5416645,Династия Прайд,Офис
55.7864692,37.7191892,Университет БРИКС,Университет
55.7863878,37.7184704,Медиана-фильтр,Офис
55.796026,37.7071702,ЗАО Трест Мосремстроймонтаж,Офис
55.7961089,37.7071635,"АО ЦНИИ ""Буревестник"" Московский филиал",Офис
55.7431698,37.5770124,Балт Бизнес Брокер,Офис
55.761782,37.6214374,Kuznetski Most 12,Офис
55.7618968,37.6250584,Приемная Федеральной службы безопасности РФ,Офис
55.7556712,37.7340299,Кибер-Инструмент,Офис
55.7976622,37.5319925,Институт авиационного приборостроения «Навигатор»,Офис
55.7614297,37.6343644,"ООО ""Бизнеспроф""",Офис
55.7614591,37.6344274,Юта,Офис
55.761438,37.6344046,Модельная школа Анны Айс,Офис
55.7988083,37.5699202,Центр морского права,Офис
55.7922278,37.6010927,Инженерная служба района Марьина Роща,Офис
55.7921149,37.601109,Пункт оповещения №17 Участок оповещения №5,Офис
55.792342,37.6016251,Моя работа. Центр занятости населения города Москвы,Офис
55.7904071,37.6053025,МИИТ Учебный центр подготовки специалистов в области транспортной безопасности,Офис
55.8064965,37.5875766,АО Молодая гвардия,Офис
55.805849,37.5925396,4S,Офис
55.811443,37.6248389,Информавтодор,Офис
55.8114261,37.6248725,Дороги России,Офис
55.8072052,37.629694,Альта Софт,Офис
55.8064947,37.6537443,БЛ Групп,Офис
55.757336,37.6399031,Alexander Volkov architects,Офис
55.7572311,37.6406206,Московский Союз художников,Офис
55.7737278,37.6089692,Ingrad,Офис
55.7174921,37.6600934,Без названия,Офис
55.7580076,37.6016307,SDR-Group,Офис
55.7753435,37.6656631,Московская дирекция по тепловодоснабжению РЖД,Офис
55.7749996,37.6658508,Московская химико-техническая лаборатория РЖД,Офис
55.774028,37.6649147,Железнодорожная торговая компания. Московский филиал,Офис
55.7722192,37.6604515,Промтехвзрыв,Офис
55.7427492,37.527248,Forte Group,Офис
55.826028,37.626285,Настенька,Офис
55.7457385,37.6281899,Миал-С,Офис
55.7843902,37.6706412,Оборонэнерго,Офис
55.7793901,37.6676895,Альта форум,Офис
55.7760767,37.6697253,"ИДПО ""Таможпромсоцбизнес""",Офис
55.7763279,37.6692773,МОЭК-Проект,Офис
55.7819384,37.6702456,Инспекция по проведению плановых проверок и целевых обследований,Офис
55.8052169,37.5267242,zaycev.net,Офис
55.7794725,37.6523515,ЭМСК,Офис
55.7769698,37.5788024,Правильные люди,Офис
55.78034,37.6964342,Сваи Сервис,Офис
55.8008079,37.5546177,MSK-IX,Офис
55.7817457,37.5810428,Работа.ру,Офис
55.7871207,37.5861698,ФГУП Издательство Известия управления делами президента РФ,Офис
55.7888636,37.5864693,"Издательский дом ""Панорама""",Офис
55.7738727,37.6724316,Спецжелезобетонстрой,Офис
55.7740688,37.6699036,ФертиХелп,Офис
55.780599,37.654156,Московско-Ярославская транспортная прокуратура,Офис
55.7834301,37.6513739,Филиал ОАО РЖД Центральная дирекция пассажирских обустройств,Офис
55.784599,37.6542746,Технический центр автоматики и телемеханики,Офис
55.7836263,37.6568449,"Редакция журнала ""Защита и карантин растений""",Офис
55.7826982,37.6578007,Профсоюз сотрудников Московской железной дороги,Офис
55.7827515,37.6531371,Территориальное управление Октябрьской железной дороги,Офис
55.773905,37.6725084,"ГБУ Жилищник Басманного района, ОДС-6",Офис
55.775104,37.6600046,Московское железнодорожное агентство,Офис
55.7736927,37.6650671,ООО РЖД-охрана,Офис
55.772108,37.6596444,"ОДС-6 ГБУ ""Жилищник Красносельского района""",Офис
55.7721809,37.6596515,Тоннельная ассоциация России,Офис
55.7721983,37.6606813,ООО Колумб РУ,Офис
55.7671939,37.6575047,"ЗАО ""Мик-Информ""",Офис
55.7672048,37.6575577,АО РЖД Логистика,Офис
55.7672143,37.6576038,ПАО Моспромтранспроект,Офис
55.7668106,37.6578816,Центр фирменного транспортного обслуживания,Офис
55.7664771,37.6578895,Дирекция тяги,Офис
55.7662466,37.6579871,Министерство транспорта Российской федерации,Офис
55.7741095,37.5819379,"Участок № 3 ГБУ ""Жилищник Пресненского района""",Офис
55.7351227,37.6145325,Посольство Республики Южный Судан,Офис
55.7958811,37.699038,Адвокатский кабинет №801,Офис
55.7958326,37.699018,ЗАО Объединенный Проектный Институт Гипрохиммонтаж,Офис
55.7958023,37.6991474,Жилищная инспекция по ВАО Москвы,Офис
55.7957668,37.6991936,Дирекция заказчика жилищно-коммунального хозяйства и благоустройства ВАО,Офис
55.7957356,37.6992337,ООО МВК Сервиспроект,Офис
55.7906265,37.7123114,ГУП Мосводосток ЭГТР-3,Офис
55.7959867,37.7071842,"ФГКУ ""УВО ВНГ России по городу Москве""",Офис
55.7971813,37.5503683,Совет ветеранов войн и военной службы Военно-Воздушных сил,Офис
55.7704284,37.5923283,Мосинжпроект,Офис
55.731654,37.6359209,Метрогипротранс,Офис
55.7680187,37.5736257,"ОДС № 2 ГБУ ""Жилищник Пресненского района""",Офис
55.7296703,37.6353219,Вертолёты России,Офис
55.7295554,37.6324761,"Местная районная организация ""Замосковречье""",Офис
55.7271697,37.6389469,Управлением Федеральной службы по надзору в сфере защиты прав потребителей и благополучия человека по железнодорожному транспорту,Офис
55.7270693,37.638967,Центр гигиены и эпидемиологии по железнодорожному транспорту,Офис
55.7266615,37.6389469,Национальный институт дизайна,Университет
55.8024825,37.6935098,Институт Махон Хамеш,Университет
55.7147791,37.6773655,Градиентех,Офис
55.7921726,37.7095564,Zetta страхование,Офис
55.7925563,37.709968,Новый регистратор,Офис
55.8064139,37.7055636,Межгосударственная телерадиокомпания «Мир»,Офис
55.787635,37.6362929,Управление социальной защиты населения Центрального административного округа,Офис
55.7024851,37.6767379,ПРОконтроль,Офис
55.7987447,37.5712252,Федерация дзюдо Москвы,Офис
55.7294251,37.6345714,Объединенная авиастроительная корпорация,Офис
55.7857704,37.6604805,Amway,Офис
55.763894,37.5640301,Без названия,Офис
55.7826256,37.7233818,Эксперт Банкрот,Офис
55.8120783,37.6363478,Эксперт Банкрот,Офис
55.8031595,37.5836396,Эксперт Банкрот,Офис
55.7641951,37.5653189,"ОДС № 8 ГБУ ""Жилищник Пресненского района""",Офис
55.7628233,37.5700128,Фонд развития цифровой экономики,Офис
55.7626845,37.5688729,О. В. Конина,Офис
55.7770128,37.6753485,Сплайн,Офис
55.7750079,37.6803441,АО «Ирмаст-Холдинг»,Офис
55.7750479,37.6803803,Центроргтрудавтотранс,Офис
55.7802876,37.6866929,Стогруз,Офис
55.7781419,37.6824617,"ЗАО ""Мягкая тара-2""",Офис
55.7815619,37.6970584,"Главное управление ПФР № 10 по г. Москве и Московской области. Управление назначения, перерасчета, выплаты пенсий, ЕДВ и других социальных выплат",Офис
55.7851353,37.6394016,"ОДС № 7 ГБУ ""Жилищник Мещанского района""",Офис
55.736604,37.718084,Проектстройсервис,Офис
55.7276554,37.6451495,ТБН,Офис
55.7283532,37.6447794,Евразийская экономическая комиссия,Офис
55.8084036,37.5871052,Шраубен М.У.Н.,Офис
55.8084895,37.586216,Fotolab,Офис
55.8076439,37.586967,Детская литература,Офис
55.7595802,37.6371942,Новый Мир,Офис
55.7266942,37.6449254,Буровая техника ВНИИБТ,Офис
55.724342,37.6432631,Росатом,Офис
55.8119456,37.6040554,ABC,Офис
55.7924034,37.569931,Совет ветеранов,Офис
55.7822877,37.6739873,Московский драматический театр художественной публицистики,Офис
55.7819935,37.6741187,"Центр по работе с населением ЦАО города Москвы, филиал ""Красносельский""",Офис
55.7835297,37.6770759,Билайн,Офис
55.7797514,37.6689367,ГБУ «Жилищник Красносельского района»,Офис
55.7799935,37.6694047,"Отдел жилищных субсидий ""Красносельский""",Офис
55.7798992,37.669571,ГБУ «Жилищник Красносельского района»,Офис
55.7818751,37.6739417,Отдел лицензионно-разрешительной работы по центральному административному округу г. Москвы,Офис
55.7704585,37.668997,"Административно-техническая инспекция по центральному-административному округу, отдел ""Басманный""",Офис
55.7704524,37.6688603,Дирекция заказчика Жилищно-коммунального хозяйства и благоустройства ЦАО,Офис
55.7685264,37.6562257,"Клиентская служба ""Басманный""",Офис
55.7691933,37.657595,Желдоррассчет,Офис
55.7660503,37.6415782,Федеральная служба по труду и занятости,Офис
55.7659681,37.6448625,"Дворец бракосочетания № 1 ""Грибоедовский""",Офис
55.7916147,37.5856233,Научно-исследовательский институт судебной экспертизы,Офис
55.7947707,37.5716825,"Управляющая компания ""Ивушка""",Офис
55.7827681,37.6701102,"ГКУ""Инженерная служба Красносельского района""",Офис
55.7828103,37.670019,"ОДС № 8 ГБУ ""Жилищник Красносельского района""",Офис
55.7672673,37.6431057,Аргументы и факты,Офис
55.7705191,37.6327039,Правое дело,Офис
55.7265317,37.6272886,Дипломат-Консалтинг,Офис
55.776079,37.6326545,Дирекция образовательных программ в сфере культуры и и скусства,Офис
55.7824016,37.5938442,"Участок № 10 ГБУ ""Жилищник района Тверской""",Офис
55.7765903,37.676045,Урал Ресурс,Офис
55.780397,37.6642911,Совет ветеранов,Офис
55.7469164,37.539088,Российский фонд прямых инвестиций,Офис
55.812449,37.5762624,Отдел социальной защиты населения Тимирязевского района,Офис
55.8113631,37.5771099,Совет ветеранов первичной организации №6 района Тимирязевский САО,Офис
55.8113197,37.5768878,Климби,Офис
55.8114091,37.5768149,"""Жилищник"" Тимирязевского района",Офис
55.819871,37.6183194,АПМ-1,Офис
55.8198921,37.6183194,City service,Офис
55.704523,37.598368,Kupribrow,Офис
55.782646,37.598761,Агентство недвижимости Ивановой Дарии,Офис
55.7960041,37.6509243,Транс Трек-ДВ,Офис
55.7431462,37.6273933,Аналитический центр Минсельхоза России,Офис
55.7776056,37.6041238,Спецремкомплект,Офис
55.8174871,37.5736472,Без названия,Офис
55.7095744,37.6138997,Steel heart,Офис
55.7479515,37.6914444,Cuteam,Офис
55.7787392,37.6468648,Трансэнерго,Офис
55.799891,37.5308847,Научно-исследовательский кинофотоинститут,Офис
55.7823744,37.6452173,Дирекция скоростного сообщения,Офис
55.7883634,37.6407614,Инспекция водных ресурсов,Офис
55.7823812,37.6452515,Дирекция специальных перевозок,Офис
55.7100611,37.6184055,Кристон-кадастр,Офис
55.8175446,37.6559376,Click-Express,Офис
55.688977,37.5713169,СДЭК,Офис
55.7647883,37.5557467,"ОАО НПО ""Родина""",Офис
55.7795484,37.7070966,СДЭК,Офис
55.7936459,37.69458,Российский государственный социальный университет,Университет
55.7052524,37.6209509,РЕСО-Мед,Офис
55.7132021,37.6286466,Без названия,Офис
55.7828043,37.6559521,Трансмобильность,Офис
55.7904686,37.6602745,Без названия,Офис
55.7831708,37.6612428,Объединённый экзаминационный центр Кембриджского универститета,Офис
55.8073817,37.6256365,Bask,Офис
55.806625,37.629008,Особое конструкторское бюро средств автоматизации,Офис
55.8071488,37.6298019,"ооо ""интернет для каждого""",Офис
55.8070975,37.6299039,Куппер,Офис
55.8070433,37.6298355,"ПАО ""Калибр""",Офис
55.8046186,37.6295015,Международный славянский институт,Университет
55.8047513,37.6287425,Интехника,Офис
55.8046601,37.6285815,Derren,Офис
55.7590158,37.7338743,АМК Групп,Офис
55.8071638,37.6168998,Новая изба,Офис
55.8061238,37.5906792,IBS,Офис
55.7584151,37.7320759,Без названия,Офис
55.7519438,37.6412798,Управление по вопросам миграции,Офис
55.7785793,37.6497857,Контора дорожного мастера,Офис
55.7672047,37.6511241,Ростоппром,Офис
55.7752628,37.650699,"Московский проектно-изыскательный институт ""Мосжелдорпроект""",Офис
55.767563,37.6472296,Streetbasket,Офис
55.7675887,37.6472081,Российская федерация баскетбола,Офис
55.7703883,37.6493298,Совет ветеранов,Офис
55.7680104,37.6475045,Управление по безопасности крупных международных и массовых спортивных мероприятий,Офис
55.7095013,37.5860711,"Стоянов, Соколов и партнеры",Офис
55.7090758,37.5785456,Представительство Кузбасса при правительстве Российской Федерации,Офис
55.7760858,37.6475555,Главное управление по обслуживанию дипломатического корпуса при Министерстве иностранных дел Российской Федерации,Офис
55.7732601,37.6522078,Департамент управления дочерними и зависимыми обществами,Офис
55.7720819,37.6513897,Информтехника,Офис
55.7721467,37.6504737,"Научно-исследовательский и проектно-конструкторский институт информатизации, автоматизации и связи на железнодорожном транспорте",Офис
55.759965,37.5783373,БКС Ультима,Офис
55.7715757,37.6477801,Фонд социального страхования Российской Федерации,Офис
55.7715644,37.6471049,Управление служебными зданиями,Офис
55.7643819,37.5633197,Централизованная бухгалтерия №1 ЦОУО,Офис
55.7223035,37.678476,Стекольная компания,Офис
55.7581869,37.6824049,Компания по установке натяжных потолков,Офис
55.7496789,37.5376117,Империя радости,Офис
55.7463499,37.6822177,Гильдия Инженеров,Офис
55.7496304,37.5379148,Headway,Офис
55.7626045,37.6575226,Банкрот-Сервис,Офис
55.7586355,37.5511944,Строймаксимум,Офис
55.77052,37.6063019,Адвокатское бюро «Казаков и Партнёры»,Офис
55.7262295,37.6810509,РЕСО-Гарантия,Офис
55.7819128,37.634253,МТС,Офис
55.7369993,37.6236221,Psycho Place,Офис
55.741625,37.6258443,Psycho Place,Офис
55.7246767,37.5735654,"АО ""Авиасалон""",Офис
55.704464,37.6536768,Приёмная депутата Паниной Елены Владимировны,Офис
55.7925526,37.5281945,ООО «ЗВИ»,Офис
55.7259087,37.5854494,Следственный комитет Российской Федерации,Офис
55.7897576,37.5455376,Алмазная палата России,Офис
55.8007872,37.5778127,Торговый комплекс «Вятский»,Офис
55.7472063,37.6305085,Политехресурс,Офис
55.7535519,37.5812134,Ассоциация экономического сотрудничества со странами Африки,Офис
55.7556199,37.5846443,Freedom international group,Офис
55.7733525,37.5440175,Научно-исследовательский клинический институт отолорингологии им Л. И. Свержевского,Офис
55.8031496,37.5550058,Билайн,Офис
55.784667,37.579127,Группа компаний ДУКС,Офис
55.7824,37.5821163,Dr. Web,Офис
55.7973008,37.5784537,Пятёрочка,Офис
55.7734146,37.6312523,ARO group,Офис
55.7674478,37.6290314,Военный комиссариат Останкинского района северо-восточного административного округа города Москвы,Офис
55.7880513,37.7305967,Московский спорт,Офис
55.7641268,37.6422527,Роскадастр,Офис
55.7637846,37.526679,ФС-Групп,Офис
55.7272974,37.6099133,Школа-студия Шаталова-Лысенковой,Офис
55.7093341,37.6544675,Хобби-Экспресс,Офис
55.7543188,37.5121146,Kibrology,Офис
55.7765775,37.6790071,Gartel,Офис
55.7640819,37.5791135,Адвокатский кабинет Шутовой Н.В.,Офис
55.7817373,37.6766719,Общество охотников и рыболовов восточного административного округа,Офис
55.7766356,37.6435281,Ароса,Офис
55.693597,37.6655745,SberAutoTech,Офис
55.7964096,37.7080402,СДЭК,Офис
55.7691171,37.640805,АО Авиационная промышленность,Офис
55.7834732,37.6320375,Главкосмос,Офис
55.7892215,37.6327631,"Научно-исследовательский институт природных, синтетических алмазов и инструмента",Офис
55.7655924,37.6406032,Силтэк,Офис
55.7697388,37.6366771,Персона,Офис
55.768755,37.6405154,Нотариус Гончаров Ф. Ю.,Офис
55.7695441,37.6406139,СОГАЗ-Жизнь,Офис
55.7658896,37.6557375,ОДС-8,Офис
55.7689089,37.6447472,Парламентское собрание союза Белоруси и России,Офис
55.7698821,37.6439881,Министерство транспорта РФ,Офис
55.7695909,37.6450892,Федеральный центр нормирования,Офис
55.7698006,37.6488993,ОДС №1000,Офис
55.7715244,37.6522091,Центр фирменного транспортного обслуживания ржд,Офис
55.7077128,37.6206306,Согласие,Офис
55.7791667,37.6071907,Согласие,Офис
55.8241808,37.6344316,Согласие,Офис
55.7640491,37.5576914,Согласие,Офис
55.7746767,37.7061027,ОДС №17,Офис
55.7406593,37.6575702,Согласие,Офис
55.724646,37.6426586,Согласие,Офис
55.7691624,37.6529454,Отдел по работе с обращениями граждан,Офис
55.7690413,37.6549248,Отдел служебных билетов,Офис
55.7897927,37.6786778,Согласие,Офис
55.7021053,37.6948577,Согласие,Офис
55.7826864,37.7049984,Согласие,Офис
55.7817518,37.5346153,Согласие,Офис
55.7605011,37.5997636,Согласие,Офис
55.7422988,37.5568889,Согласие,Офис
55.7742717,37.6481132,Согласие,Офис
55.7998111,37.5753853,"Инженерная служба района ""Савеовский""",Офис
55.7998487,37.5753906,"ГБУ ""Жилищник Савеловского района""",Офис
55.7975805,37.5689694,Пункт оповещения №4,Офис
55.7975827,37.5690834,Совет ветеранов первичной организации №3 района Савеловский САО г. Москвы,Офис
55.7975948,37.5690204,"ГБУ ""Жилищник Савеловского района""",Офис
55.8029589,37.5725904,Авиационно-космическое научно-исследовательское испытательное производственное объединение,Офис
55.8121491,37.6353943,Бюджеткин,Офис
55.7729116,37.5769034,Якушенко Е. А.,Офис
55.8003206,37.5388697,Авиационно-космическое научно-исследовательское испытательное производственное объединение,Офис
55.8059135,37.5501215,"АО ""ДХЛ интернешнл""",Офис
55.7404132,37.6617042,Московская областная коллегия адвокатов №7,Офис
55.7636337,37.682392,Московский художественно-промышленный институт,Университет
55.8032521,37.5824395,Paker и Waterman,Офис
55.7865401,37.5604896,"Социальный фонд России - клиентская служба Беговой, Хорошевский",Офис
55.7751934,37.5521748,ОДС № 1245,Офис
55.7482476,37.6223454,Российский государственный архив новейшей истории,Офис
55.7760812,37.6777777,Ашробот,Офис
55.7290804,37.6339124,"Департамент информационных технологий, связи и защиты информации МВД России",Офис
55.7698345,37.6341284,Всероссийское общество глухих. Московское городское правление,Офис
55.8043623,37.5861275,СИОР,Офис
55.7205602,37.6360864,Цифровые Технологии,Офис
55.7091014,37.6540197,Центр Бытовых Услуг,Офис
55.7565738,37.6063728,Коллегия Правовой Поддержки,Офис
55.7234215,37.6538678,Royal Preschool Education,Офис
55.7795794,37.6677632,"Департамент по делам гражданской обороны, чрезвычайным ситуациям и пожарной безопасности города Москвы",Офис
55.7795206,37.6676466,"АО ""СМНУ-Связь""",Офис
55.740674,37.6576916,TezTour,Офис
55.7408971,37.657739,Билайн,Офис
55.7412155,37.6581931,TUI,Офис
55.7411686,37.658588,Coral Travel,Офис
55.7411931,37.6583956,Pegas Touristik,Офис
55.7413415,37.6586905,1001ТУР,Офис
55.7408463,37.6577752,Мостурфлот,Офис
55.7289452,37.620441,X5 Group,Офис
55.7594575,37.6456911,APRELarchitects,Офис
55.7040694,37.6686873,Согаз-мед,Офис
55.7726982,37.5488274,Расчетно-кассовый центр Центрального банка РФ,Офис
55.7766741,37.5540563,Агентство по закупкам (контрактная служба) Департамента здравоохранения города Москвы,Офис
55.7597951,37.744504,ТехМашПоставка,Офис
55.742651,37.6061502,Главное производственно-коммерческое управление по обслуживанию дипломатического корпуса,Офис
55.7392335,37.6663638,Без названия,Офис
55.7387372,37.6670838,Без названия,Офис
55.7389548,37.6649064,Адвокатская контора №10,Офис
55.7384032,37.6645512,Таганский детский фонд,Офис
55.7390927,37.6672873,Городской центр профессионального и карьерного развития,Офис
55.7351095,37.6680081,"ГБУ ""Центр по работе с населением ЦАО"". Филиал ""Перекрёсток""",Офис
55.7828359,37.6580107,Московско-Курское территориальное управление Московской железной дороги,Офис
55.7465748,37.5599251,БКС Мир инвестиций,Офис
55.787231,37.634373,БКС Мир инвестиций,Офис
55.7093448,37.620838,БКС Мир инвестиций,Офис
55.7311458,37.6350885,БКС Мир инвестиций,Офис
55.7801481,37.5995171,БКС Мир инвестиций,Офис
55.7471757,37.5835231,Элероз,Офис
55.75665,37.5635633,Ингосстрах,Офис
55.7347582,37.6652795,Ингосстрах,Офис
55.7487835,37.5439551,Ингосстрах,Офис
55.7833171,37.6387738,Ингосстрах,Офис
55.779859,37.599372,Ингосстрах,Офис
55.7327251,37.7124589,Ингосстрах,Офис
55.784195,37.566357,Ингосстрах,Офис
55.8052833,37.7089137,Ингосстрах,Офис
55.767726,37.5661369,Ингосстрах,Офис
55.7766031,37.6880622,Ингосстрах,Офис
55.7076609,37.5886884,Без названия,Офис
55.7717994,37.5912805,Моспромпроект,Офис
55.7693586,37.672897,Мосэнергопроект,Офис
55.7733447,37.6219669,Psycho Place,Офис
55.7085491,37.6691104,Старт-1,Офис
55.7228529,37.6172594,Фундамент,Офис
55.7949117,37.7088265,Следственное управление по Восточному административному округу,Офис
55.8100496,37.6335168,Центр гигиены и эпидемиологии в городе Москве,Офис
55.6917322,37.6609993,ООО «МТС ДИДЖИТАЛ»,Офис
55.7178742,37.6465791,СДЭК,Офис
55.7153238,37.6181357,Верум,Офис
55.7390586,37.657351,Нагиев и Партнёры,Офис
55.7394384,37.6580194,Без названия,Офис
55.8048025,37.6424405,"ООО ""Вектор""",Офис
55.8156832,37.5732274,Институт искусства реставрации,Университет
55.8155423,37.5731751,Мостранспроект,Офис
55.7420236,37.6282489,Институт социально-экономических и политических исследований,Офис
55.7094729,37.6527763,Многогруз,Офис
55.7547717,37.5738054,Правительство Российской Федерации,Офис
55.8024312,37.6382992,Центр гигиены и эпидемиологии в городе Москве,Офис
55.7108341,37.6633487,Rep-In,Офис
55.7102227,37.6632428,РЕСО-Гарантия,Офис
55.7099217,37.6571304,Кашурин Юрий Николаевич,Офис
55.7089956,37.6584736,Tradition Club,Офис
55.7074787,37.660209,Луговский Александр Александрович,Офис
55.7183354,37.5610139,Stage Entertainment,Офис
55.7605019,37.6227379,Хоровой театр Бориса Певзнера,Офис
55.7713192,37.6480396,Объединенная зерновая компания,Офис
55.7684917,37.6443744,Росфинмониторинг,Офис
55.7878271,37.6227783,Гражданское содействие,Офис
55.7456351,37.6754089,Единый заказчик в сфере строительства,Офис
55.7456487,37.6755993,"ФГУП ""Росгосэкспертиза""",Офис
55.7458978,37.6747316,Управление Роскомнадзора по Центральному федеральному округу,Офис
55.7457657,37.6727656,Женщины Бизнеса,Офис
55.7408875,37.5245199,ООО «ОКС»,Офис
55.7425091,37.5305843,Сбербанк,Офис
55.7333105,37.5920207,Институт Конфуция,Офис
55.7591546,37.650345,Чё за Квест,Офис
55.7812986,37.6339665,МегаФон,Офис
55.7826729,37.634655,Посольство Замбии,Офис
55.7444121,37.6632549,Skyeng,Офис
55.7618388,37.5585212,Студия Артемия Лебедева,Офис
55.7903801,37.6826731,"УК ""Дома Москвы""",Офис
55.7617783,37.5737377,Пресненская межрайонная прокуратура,Офис
55.7375081,37.5329246,БИИКС,Офис
55.7755414,37.6910268,Московская административно-дорожная инспекция,Офис
55.7759617,37.6929078,ОДС-16,Офис
55.8215782,37.6669465,Прокуратура ВАО Москвы,Офис
55.7929296,37.591556,Хелп Консалтинг,Офис
55.7391269,37.5713351,Uzman,Офис
55.7681643,37.6346487,Либерально-демократическая партия России,Офис
55.7495319,37.5341666,"Центр развития ""Среда возможностей""",Офис
55.7398001,37.6565861,Правовед,Офис
55.7398953,37.6567476,Без названия,Офис
55.7440883,37.5954187,Представительство Вологодской области,Офис
55.7684408,37.6576663,Ауком,Офис
55.6952236,37.5628754,Frame Bakery,Офис
55.7384593,37.6589914,Ай Ти Оценка,Офис
55.7368303,37.6594886,Жилищник Таганского района,Офис
55.7368767,37.6601237,Отдел социальной защиты населения Таганского района,Офис
55.7368063,37.6599602,Совет депутатов,Офис
55.7384783,37.6589333,ЦМК-ТУР,Офис
55.7367106,37.6597043,"Отдел жилищных субсидий ""Таганский""",Офис
55.7367262,37.6594929,АНО ДПО Московская Высшая Школа Экономики,Университет
55.7659482,37.6472796,Стратегия ЗИП,Офис
